uid,event,site,date,round,wplayer,bplayer,result,welo,belo,variant,start_fen,epd,ply,player,turn,complexity,gmove,gscore,emove,escore,cploss,wpc_value,bpc_value,tpc_value,wp_cnt,bp_cnt,emt_sec,clk_sec
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/5pp1/2p4p/rpBb3P/8/P2PRP2/2P2KP1/1R6 b - -,45,"Ding, Liren",black,1717,a5a4,-91,a5a4,-91,0,13,13,26,6,5,183,2146
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/5pp1/2p4p/1pBb3P/r7/P2PRP2/2P2KP1/1R6 w - -,46,"Abdusattorov, Nodirbek",white,1090,g2g4,77,g2g3,88,11,13,13,26,6,5,151,1403
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/5pp1/2p4p/1pBb3P/r5P1/P2PRP2/2P2K2/1R6 b - -,47,"Ding, Liren",black,214,f7f5,-89,f7f5,-89,0,13,13,26,6,5,15,2131
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/6p1/2p4p/1pBb1p1P/r5P1/P2PRP2/2P2K2/1R6 w - -,48,"Abdusattorov, Nodirbek",white,1510,c2c4,73,b1g1,87,14,13,13,26,6,5,67,1336
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/6p1/2p4p/1pBb1p1P/r1P3P1/P2PRP2/5K2/1R6 b - -,49,"Ding, Liren",black,105,d5f7,-174,b5c4,-90,84,13,13,26,6,5,94,2037
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/5bp1/2p4p/1pB2p1P/r1P3P1/P2PRP2/5K2/1R6 w - -,50,"Abdusattorov, Nodirbek",white,204,g4f5,174,g4f5,174,0,13,13,26,6,5,269,1067
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/5bp1/2p4p/1pB2P1P/r1P5/P2PRP2/5K2/1R6 b - -,51,"Ding, Liren",black,235,b5c4,-344,f7h5,-186,158,13,13,26,6,4,11,2026
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/5bp1/2p4p/2B2P1P/r1p5/P2PRP2/5K2/1R6 w - -,52,"Abdusattorov, Nodirbek",white,479,f5f6,325,b1g1,342,17,13,13,26,5,4,38,1029
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/5bp1/2p2P1p/2B4P/r1p5/P2PRP2/5K2/1R6 b - -,53,"Ding, Liren",black,1608,c4d3,-444,c4c3,-352,92,13,13,26,5,4,306,1720
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/5bp1/2p2P1p/2B4P/r7/P2pRP2/5K2/1R6 w - -,54,"Abdusattorov, Nodirbek",white,35,b1g1,399,b1g1,399,0,13,13,26,4,4,62,967
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/5bp1/2p2P1p/2B4P/r7/P2pRP2/5K2/6R1 b - -,55,"Ding, Liren",black,431,d3d2,-478,g8h8,-464,14,13,13,26,4,4,5,1715
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/5bp1/2p2P1p/2B4P/r7/P3RP2/3p1K2/6R1 w - -,56,"Abdusattorov, Nodirbek",white,179,g1g7,516,g1g7,516,0,13,13,26,4,4,53,914
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/5bR1/2p2P1p/2B4P/r7/P3RP2/3p1K2/8 b - -,57,"Ding, Liren",black,0,g8h8,-519,g8h8,-519,0,13,13,26,4,3,3,1712
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r4k/5bR1/2p2P1p/2B4P/r7/P3RP2/3p1K2/8 w - -,58,"Abdusattorov, Nodirbek",white,59,e3d3,387,e3d3,387,0,13,13,26,4,3,17,897
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r4k/5bR1/2p2P1p/2B4P/r7/P2R1P2/3p1K2/8 b - -,59,"Ding, Liren",black,2032,f7d5,-482,a4c4,-469,13,13,13,26,4,3,32,1680
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r4k/6R1/2p2P1p/2Bb3P/r7/P2R1P2/3p1K2/8 w - -,60,"Abdusattorov, Nodirbek",white,46,c5d4,428,c5b4,477,49,13,13,26,4,3,258,639
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r4k/6R1/2p2P1p/3b3P/r2B4/P2R1P2/3p1K2/8 b - -,61,"Ding, Liren",black,1494,d5f3,-488,c8f8,-396,92,13,13,26,4,3,69,1611
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r4k/6R1/2p2P1p/7P/r2B4/P2R1b2/3p1K2/8 w - -,62,"Abdusattorov, Nodirbek",white,137,d3d2,457,d3d2,457,0,13,13,26,3,3,98,541
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r4k/6R1/2p2P1p/7P/r2B4/P4b2/3R1K2/8 b - -,63,"Ding, Liren",black,581,f3h5,-513,f3g4,-510,3,13,13,26,3,2,18,1593
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r4k/6R1/2p2P1p/7b/r2B4/P7/3R1K2/8 w - -,64,"Abdusattorov, Nodirbek",white,46,d4e5,405,f6f7,479,74,13,13,26,2,2,74,467
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r4k/6R1/2p2P1p/4B2b/r7/P7/3R1K2/8 b - -,65,"Ding, Liren",black,2295,a4g4,-499,a4a3,-393,106,13,13,26,2,2,23,1570
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r4k/6R1/2p2P1p/4B2b/6r1/P7/3R1K2/8 w - -,66,"Abdusattorov, Nodirbek",white,310,g7e7,292,g7g4,532,240,13,13,26,2,2,259,208
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r4k/4R3/2p2P1p/4B2b/6r1/P7/3R1K2/8 b - -,67,"Ding, Liren",black,130,h8g8,-289,h8g8,-289,0,13,13,26,2,2,124,1446
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/4R3/2p2P1p/4B2b/6r1/P7/3R1K2/8 w - -,68,"Abdusattorov, Nodirbek",white,156,d2d7,275,d2d7,275,0,13,13,26,2,2,1,207
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2r3k1/3RR3/2p2P1p/4B2b/6r1/P7/5K2/8 b - -,69,"Ding, Liren",black,236,c8f8,-559,c8e8,-277,282,13,13,26,2,2,431,1015
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5rk1/3RR3/2p2P1p/4B2b/6r1/P7/5K2/8 w - -,70,"Abdusattorov, Nodirbek",white,0,e7g7,568,e7g7,568,0,13,13,26,2,2,7,200
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5rk1/3R2R1/2p2P1p/4B2b/6r1/P7/5K2/8 b - -,71,"Ding, Liren",black,709,g8h8,-635,g4g7,-609,26,13,13,26,2,2,4,1011
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5r1k/3R2R1/2p2P1p/4B2b/6r1/P7/5K2/8 w - -,72,"Abdusattorov, Nodirbek",white,1263,g7g4,601,g7h7,615,14,13,13,26,2,2,12,188
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5r1k/3R4/2p2P1p/4B2b/6R1/P7/5K2/8 b - -,73,"Ding, Liren",black,0,h5g4,-616,h5g4,-616,0,13,8,21,2,2,3,1008
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5r1k/3R4/2p2P1p/4B3/6b1/P7/5K2/8 w - -,74,"Abdusattorov, Nodirbek",white,206,d7g7,597,d7g7,597,0,8,8,16,2,2,3,185
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5r1k/6R1/2p2P1p/4B3/6b1/P7/5K2/8 b - -,75,"Ding, Liren",black,1099,g4e6,-610,g4e6,-610,0,8,8,16,2,2,124,884
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5r1k/6R1/2p1bP1p/4B3/8/P7/5K2/8 w - -,76,"Abdusattorov, Nodirbek",white,35,f6f7,616,f6f7,616,0,8,8,16,2,2,1,184
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5r1k/5PR1/2p1b2p/4B3/8/P7/5K2/8 b - -,77,"Ding, Liren",black,1953,e6f7,-31979,f8a8,-609,31370,8,8,16,2,2,7,877
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5r1k/5bR1/2p4p/4B3/8/P7/5K2/8 w - -,78,"Abdusattorov, Nodirbek",white,2302,g7f7,31976,g7f7,31976,0,8,8,16,1,2,1,2013
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5r1k/5R2/2p4p/4B3/8/P7/5K2/8 b - -,79,"Ding, Liren",black,0,h8g8,-31978,h8g8,-31978,0,8,5,13,1,2,6,2701
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5rk1/5R2/2p4p/4B3/8/P7/5K2/8 w - -,80,"Abdusattorov, Nodirbek",white,133,f7f8,3521,f7f8,3521,0,8,5,13,1,2,40,2003
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5Rk1/8/2p4p/4B3/8/P7/5K2/8 b - -,81,"Ding, Liren",black,0,g8f8,-31973,g8f8,-31973,0,8,0,8,1,2,3,2728
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5k2/8/2p4p/4B3/8/P7/5K2/8 w - -,82,"Abdusattorov, Nodirbek",white,155,a3a4,31981,a3a4,31981,0,3,0,3,1,2,4,2029
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,5k2/8/2p4p/4B3/P7/8/5K2/8 b - -,83,"Ding, Liren",black,2308,f8e7,-31980,f8f7,-31979,1,3,0,3,1,2,7,2751
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,8/4k3/2p4p/4B3/P7/8/5K2/8 w - -,84,"Abdusattorov, Nodirbek",white,0,a4a5,31981,a4a5,31981,0,3,0,3,1,2,4,2055
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,8/4k3/2p4p/P3B3/8/8/5K2/8 b - -,85,"Ding, Liren",black,3748,e7d7,-31981,c6c5,-31980,1,3,0,3,1,2,3,2778
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,8/3k4/2p4p/P3B3/8/8/5K2/8 w - -,86,"Abdusattorov, Nodirbek",white,0,a5a6,31984,a5a6,31984,0,3,0,3,1,2,5,2080
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,8/3k4/P1p4p/4B3/8/8/5K2/8 b - -,87,"Ding, Liren",black,1698,d7c8,-31983,d7c8,-31983,0,3,0,3,1,2,2,2806
Abdusattorov_ Nodirbek-Ding_ Liren-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.1-1-0,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.1,"Abdusattorov, Nodirbek","Ding, Liren",1-0,2744,2762,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,2k5/8/P1p4p/4B3/8/8/5K2/8 w - -,88,"Abdusattorov, Nodirbek",white,241,f2e3,31986,f2e3,31986,0,3,0,3,1,2,6,2104
Keymer_ Vincent-Aronian_ Levon-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.2-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.2,"Keymer, Vincent","Aronian, Levon",1/2-1/2,2738,2725,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w KQkq -,0,"Keymer, Vincent",white,930,c2c4,19,g1h3,29,10,32,32,64,8,8,37,5363
Keymer_ Vincent-Aronian_ Levon-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.2-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.2,"Keymer, Vincent","Aronian, Levon",1/2-1/2,2738,2725,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,brnbqknr/pppppppp/8/8/2P5/8/PP1PPPPP/BRNBQKNR b KQkq -,1,"Aronian, Levon",black,713,c7c5,-35,b7b5,-12,23,32,32,64,8,8,188,5212
Keymer_ Vincent-Aronian_ Levon-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.2-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.2,"Keymer, Vincent","Aronian, Levon",1/2-1/2,2738,2725,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,brnbqknr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/BRNBQKNR w KQkq -,2,"Keymer, Vincent",white,165,b2b4,37,b2b4,37,0,32,32,64,8,8,334,5029
Keymer_ Vincent-Aronian_ Levon-Freestyle_Chess_G.O.A.T._Challenge-2024.02.11-round_1.2-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.11,1.2,"Keymer, Vincent","Aronian, Levon",1/2-1/2,2738,2725,Standard,brnbqknr/pppppppp/8/8/8/8/PPPPPPPP/BRNBQKNR w HBhb - 0 1,brnbqknr/pp1ppppp/8/2p5/1PP5/8/P2PPPPP/BRNBQKNR b KQkq -,3,"Aronian, Levon",black,0,c5b4,-25,c5b4,-25,0,32,32,64,8,8,15,5197
